activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007011902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,2,2,1,2,45000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,16.0,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,1,,,,2509,9.65,88700,113,890,1119,44
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,3,0,2,1,32,2,2,1,2,95000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,27.0,50%-60%,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,1,,,,1272,8.41,88700,117,405,602,29
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,75000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,76.0,30%-<36%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,No,,1,1,6,,,,,3,,,,4218,13.8,88700,156,1499,1804,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,185000.0,100.0,7.5,0.319,2,3372.0,,219.0,,,360,,60.0,2,2,2,2,185000.0,1,1,3,5,1,,0.0,47,2,10,1,12.0,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,6,,,,,10,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,0,2,1,2,2,2,1,2,125000.0,67.0,8.25,0.34,2,,,,,,360,,,2,2,2,2,585000.0,1,1,3,5,1,,246.0,43,2,10,2,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,4744,15.37,88700,119,1759,2292,63
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,205000.0,175.0,,,3,,,,,,360,,,2,2,2,2,175000.0,1,1,3,5,2,,132.0,50%-60%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,35-44,9999,No,,1,1,6,,,,,4,,,,4530,21.43,88700,138,1348,1951,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007011903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,55000.0,64.0,8.25,0.34,2,,,,,,360,,,2,2,2,2,355000.0,1,1,3,5,1,,169.0,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,2691,7.62,88700,93,813,1146,39
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,2,2,1,2,135000.0,100.0,8.25,0.34,2,,,,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,154.0,20%-<30%,2,2,2,,,,,2,,,,,1,2,5,,,,,5,,,,,2,2,2,1,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,3953,9.39,88700,121,1299,1507,59
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012502,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,2,2,2,1,2,45000.0,116.0,,,3,,,,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,60.0,50%-60%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,1,4.0,,,3261,7.73,88700,120,1192,1547,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,1,2,105000.0,46.0,8.25,0.34,2,,,,,,360,,,2,2,2,2,215000.0,1,1,3,5,1,,63.0,20%-<30%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,2543,9.56,88700,80,1254,1542,38
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,2,2,155000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,154.0,20%-<30%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,6,,,,,9,,,,3463,21.31,88700,86,1116,1508,74
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,65000.0,83.0,6.75,1.09,2,658.0,,0.0,,,180,,,2,2,2,2,285000.0,1,1,3,5,1,,184.0,44,2,2,2,,,,,3,,,,,3,3,5,,,,,6,,,,,3,3,2,3,3,3,45-54,45-54,No,No,1,1,6,,,,,10,,,,4218,13.8,88700,156,1499,1804,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Sex Not Available,3,0,2,1,32,1,2,2,2,115000.0,,,,3,,,,,,240,,,2,2,2,2,,1,1,3,5,1,,42.0,>60%,2,10,2,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,35-44,9999,No,,1,1,1,,,,,1,,,,4617,10.09,88700,137,1566,1929,56
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,235000.0,62.0,6.375,-0.035,2,5688.0,,513.0,,,360,,,2,2,2,2,385000.0,1,1,3,5,1,,153.0,30%-<36%,3,2,2,,,,,2,,,,,3,3,2,21.0,,,,5,,,,,3,3,2,1,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,2,2,2,1,2,25000.0,92.0,8.25,0.34,2,,,,,,360,,,2,2,2,2,125000.0,1,1,3,5,1,,42.0,38,2,2,1,12.0,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,25-34,35-44,No,No,1,1,6,,,,,10,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,1,1,2,1,1,1,2,2,2,115000.0,80.0,6.125,-0.126,2,3783.0,,919.0,,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,130.0,<20%,2,10,3,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,,1,1,1,,,,,10,,,,5008,10.98,88700,99,1828,2389,53
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,2,2,1,2,85000.0,100.0,8.25,0.34,2,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,99.0,42,2,2,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,55-64,55-64,No,No,1,1,6,,,,,10,,,,3463,21.31,88700,86,1116,1508,74
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,1,2,55000.0,50.0,8.25,0.34,2,,,,,,360,,,2,2,2,2,185000.0,1,1,3,5,1,,53.0,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,3732,7.26,88700,125,1193,1505,47
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,45000.0,43.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,235000.0,1,1,3,5,1,,64.0,46,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,5481,11.44,88700,87,1680,2057,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,0,2,1,2,1,2,1,2,55000.0,13.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,385000.0,1,1,3,5,1,,123.0,<20%,2,10,3,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3274,10.17,88700,104,946,1256,57
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,205000.0,56.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,355000.0,1,1,3,5,1,,127.0,42,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,1272,8.41,88700,117,405,602,29
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,55000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,101.0,<20%,2,2,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,45-54,35-44,No,No,1,1,6,,,,,3,9.0,,,5481,11.44,88700,87,1680,2057,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,95000.0,60.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,185000.0,1,1,3,5,1,,97.0,46,2,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,45-54,45-54,No,No,1,1,6,,,,,10,,,,2277,19.32,88700,138,776,1027,65
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,2,2,2,1,2,65000.0,87.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,315000.0,1,1,3,5,1,,109.0,30%-<36%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,,1,1,6,,,,,10,,,,5951,12.6,88700,162,1968,2469,41
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,105000.0,67.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,44.0,36,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,4499,19.74,88700,66,886,2219,78
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,2,2,1,2,45000.0,19.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,275000.0,1,1,3,5,1,,117.0,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,4218,13.8,88700,156,1499,1804,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,55000.0,76.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,125000.0,1,1,3,5,1,,49.0,49,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,1,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3089,19.55,88700,81,977,1315,77
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,105000.0,53.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,195000.0,1,1,3,5,1,,71.0,48,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2277,19.32,88700,138,776,1027,65
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,1,2,1,2,35000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,60.0,>60%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,55-64,9999,No,,1,1,6,,,,,3,,,,2277,19.32,88700,138,776,1027,65
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012702,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,2,2,85000.0,53.0,,,3,,,,,,180,,,2,2,2,2,305000.0,1,1,3,5,1,,110.0,50%-60%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,55-64,9999,No,,1,1,6,,,,,1,,,,4617,10.09,88700,137,1566,1929,56
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,1,2,155000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,78.0,>60%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,,1,1,6,,,,,1,,,,4851,13.67,88700,98,1262,1847,64
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,25000.0,63.0,8.25,0.44,2,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,69.0,40,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,10,,,,3618,17.97,88700,139,710,1123,44
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,2,2,2,1,2,55000.0,72.0,7.75,-0.06,2,,,,,,360,,,2,2,2,2,245000.0,1,1,3,5,1,,145.0,<20%,2,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,2,2,1,2,85000.0,71.0,7.75,-0.06,2,,,,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,68.0,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,3089,19.55,88700,81,977,1315,77
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,35000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,102.0,49,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,3,,,,5151,12.44,88700,129,2086,2410,49
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,0,2,1,1,1,2,2,2,155000.0,100.0,7.625,0.757,2,2862.0,,219.0,,,360,,84.0,2,2,2,2,155000.0,1,1,3,5,1,,98.0,20%-<30%,1,2,3,,,,,3,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,25-34,25-34,No,No,1,1,6,,,,,10,,,,3274,10.17,88700,104,946,1256,57
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,2,2,15000.0,57.0,6.75,0.95,2,678.0,,0.0,,15.0,120,,,2,2,2,2,175000.0,1,1,3,5,1,,79.0,30%-<36%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,,1,1,6,,,,,10,,,,3089,19.55,88700,81,977,1315,77
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,2,2,1,2,105000.0,74.0,7.75,0.04,2,,,,,,360,,,2,2,2,2,205000.0,1,1,3,5,1,,99.0,30%-<36%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,25-34,9999,No,,1,1,6,,,,,10,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,1,0,2,1,2,2,2,1,2,55000.0,76.0,7.75,0.04,2,,,,,,360,,,2,2,2,2,185000.0,1,1,3,5,1,,63.0,48,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4530,21.43,88700,138,1348,1951,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,1,2,2,2,25000.0,,,,3,,,,,,120,,,2,2,2,2,,1,1,3,5,1,,60.0,<20%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,65-74,9999,Yes,,1,1,6,,,,,9,,,,3618,17.97,88700,139,710,1123,44
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,2,2,1,2,95000.0,99.0,7.75,0.04,2,,,,,,360,,,2,2,2,2,205000.0,1,1,3,5,1,,89.0,38,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,,1,1,6,,,,,10,,,,3732,7.26,88700,125,1193,1505,47
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,1,2,2,2,2,2,35000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,77.0,30%-<36%,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,,1,1,6,,,,,9,,,,3953,9.39,88700,121,1299,1507,59
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,2,2,1,2,75000.0,85.0,7.75,0.04,2,,,,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,0.0,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,3186,12.49,88700,138,1052,1385,54
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,25000.0,,,,3,,,,,,360,,,2,2,2,2,,1,1,3,5,1,,53.0,50%-60%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,No,,1,1,6,,,,,1,,,,5382,34.5,88700,134,1373,1749,48
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,2,2,2,2,95000.0,59.0,6.75,1.34,2,658.0,,0.0,,,180,,,2,2,2,2,215000.0,1,1,3,5,1,,199.0,30%-<36%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,,1,1,6,,,,,10,,,,10881,38.55,88700,128,660,799,51
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,55000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,63.0,40,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,65-74,9999,Yes,,1,1,6,,,,,9,,,,1988,41.65,88700,29,202,760,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007014500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,2,2,35000.0,,,,3,,,,,,180,,,2,2,2,2,,1,1,3,5,1,,93.0,48,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,35-44,9999,No,,1,1,6,,,,,9,1.0,,,3155,11.25,88700,114,1196,1490,62
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,2,2,1,2,55000.0,49.0,7.75,0.15,2,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,0.0,30%-<36%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,,1,1,6,,,,,10,,,,5951,12.6,88700,162,1968,2469,41
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007012900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,2,2,2,2,75000.0,87.0,6.75,0.97,2,658.0,,0.0,,,180,,,2,2,2,2,185000.0,1,1,3,5,1,,59.0,45,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,1272,8.41,88700,117,405,602,29
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,115000.0,46.0,6.125,0.354,2,4418.0,,219.0,,,240,,,2,2,2,2,255000.0,1,1,3,5,1,,111.0,<20%,3,2,2,,,,,2,,,,,3,3,5,,,,,6,,,,,3,3,2,3,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,4530,21.43,88700,138,1348,1951,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007001500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,105000.0,139.0,,,3,,,,,,360,,,2,2,2,2,155000.0,1,1,3,5,2,,132.0,48,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,35-44,9999,No,,1,1,6,,,,,4,,,,4530,21.43,88700,138,1348,1951,0
2024,549300TDVGWRELEO5F50,13780,NY,36007,36007013000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,205000.0,80.0,6.0,-0.075,2,5141.0,,973.0,,,360,,,2,2,2,2,255000.0,1,1,3,5,1,,63.0,42,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,,1,1,1,,,,,10,,,,4218,13.8,88700,156,1499,1804,62
